log_id,customer_id,activity_date,activity_type
876,6953,2024-06-09,Purchase
877,3673,2020-06-25,Purchase
878,4006,2024-10-19,Purchase
879,5895,2020-11-24,Login
880,1900,2025-01-16,Login
881,9366,2024-01-20,Cancel
882,7679,2025-03-02,Login
883,5120,2024-04-28,Login
884,2978,2024-01-24,Login
885,4491,2022-06-25,Cancel
886,9003,2021-08-22,Login
887,7449,2022-08-21,Login
888,5376,2023-09-24,Support Request
889,6042,2022-06-03,Support Request
890,2506,2025-02-28,Purchase
891,9700,2024-06-25,Purchase
892,2234,2025-01-16,Login
893,7744,2024-07-26,Login
894,1891,2020-09-21,Login
895,1214,2024-01-19,Cancel
896,6589,2023-09-25,Cancel
897,2851,2022-03-24,Login
898,1640,2025-01-11,Purchase
899,9584,2022-07-13,Login
900,3874,2023-12-11,Purchase
901,7527,2024-05-02,Login
902,6269,2024-03-27,Purchase
903,9,2020-10-07,Purchase
904,3177,2023-03-02,Login
905,4190,2020-10-20,Cancel
906,3605,2023-11-19,Purchase
907,7890,2020-05-03,Login
908,4442,2020-12-14,Login
909,1951,2024-07-30,Login
910,9648,2023-03-05,Cancel
911,8322,2020-08-03,Purchase
912,4837,2022-04-24,Login
913,6760,2021-10-25,Login
914,5776,2023-01-12,Purchase
915,2354,2022-08-21,Login
916,8573,2023-05-20,Purchase
917,5500,2020-10-24,Support Request
918,8710,2023-11-25,Support Request
919,6806,2021-11-08,Support Request
920,7102,2021-01-23,Login
921,5003,2020-06-17,Login
922,77,2024-01-21,Purchase
923,2733,2022-02-13,Purchase
924,8109,2021-09-02,Login
925,9900,2020-03-16,Login
926,6249,2022-10-25,Login
927,4325,2024-07-13,Purchase
928,4430,2022-10-31,Login
929,5835,2020-09-06,Purchase
930,2135,2022-05-18,Support Request
931,8686,2020-08-15,Purchase
932,1578,2020-09-03,Purchase
933,3840,2023-08-13,Support Request
934,1473,2023-02-21,Cancel
935,552,2024-12-15,Login
936,8266,2021-09-30,Login
937,903,2024-01-23,Login
938,8919,2021-03-23,Login
939,9506,2022-07-25,Purchase
940,780,2023-03-27,Login
941,5944,2020-06-21,Purchase
942,5964,2021-06-21,Purchase
943,3208,2024-10-22,Login
944,9898,2022-09-08,Cancel
945,3535,2020-09-27,Cancel
946,2187,2023-05-02,Login
947,4083,2023-04-16,Login
948,5278,2024-05-28,Support Request
949,1623,2025-02-19,Purchase
950,4626,2024-05-23,Purchase
951,7998,2022-05-28,Purchase
952,5641,2023-12-31,Purchase
953,8818,2020-12-21,Login
954,2182,2024-09-06,Cancel
955,3714,2025-02-23,Purchase
956,2513,2024-01-14,Login
957,3994,2021-05-29,Login
958,1801,2021-07-31,Login
959,604,2022-10-04,Support Request
960,350,2024-03-20,Purchase
961,2878,2021-01-29,Purchase
962,4655,2024-04-28,Cancel
963,295,2024-07-08,Login
964,9344,2024-11-05,Login
965,9019,2022-01-20,Login
966,3539,2020-06-04,Purchase
967,7942,2020-05-19,Login
968,9924,2024-05-06,Login
969,5612,2021-11-07,Purchase
970,3443,2023-10-24,Login
971,7334,2021-07-14,Purchase
972,4792,2020-10-24,Purchase
973,1270,2021-06-12,Login
974,5518,2024-04-24,Support Request
975,5221,2021-11-10,Login
976,4255,2021-12-06,Login
977,9413,2022-02-18,Login
978,7172,2021-12-05,Login
979,6763,2023-11-01,Purchase
980,3078,2024-07-04,Purchase
981,7616,2021-03-14,Purchase
982,8172,2023-01-29,Purchase
983,4939,2021-05-02,Login
984,6747,2020-10-27,Login
985,408,2023-05-20,Login
986,1812,2022-04-15,Login
987,13,2021-11-13,Login
988,8796,2020-08-12,Login
989,9951,2023-11-01,Login
990,7907,2024-04-13,Purchase
991,8549,2020-07-12,Purchase
992,3347,2021-09-01,Support Request
993,8495,2022-07-16,Login
994,2300,2024-03-01,Login
995,8775,2021-11-02,Login
996,2883,2021-01-11,Login
997,6952,2022-02-18,Purchase
998,31,2022-02-01,Login
999,8493,2023-08-31,Support Request
1000,7272,2022-02-02,Purchase
1001,8521,2021-10-07,Support Request
1002,9314,2021-12-28,Purchase
1003,3542,2021-03-05,Purchase
1004,411,2023-03-31,Login
1005,8244,2021-06-18,Login
1006,2615,2024-12-27,Support Request
1007,1051,2024-06-21,Login
1008,8877,2024-10-08,Login
1009,2475,2021-04-12,Purchase
1010,4650,2024-08-07,Login
1011,2352,2024-07-18,Cancel
1012,7610,2020-06-16,Login
1013,3611,2021-01-06,Login
1014,7846,2022-10-14,Purchase
1015,4438,2022-07-19,Purchase
1016,9716,2023-05-04,Login
1017,6093,2024-11-27,Support Request
1018,1307,2022-02-14,Login
1019,296,2023-05-24,Support Request
1020,8286,2022-09-24,Login
1021,5283,2024-11-09,Login
1022,6774,2024-06-22,Login
1023,3006,2022-10-04,Login
1024,5505,2022-01-12,Login
1025,278,2024-03-17,Purchase
1026,2553,2020-03-22,Login
1027,2027,2022-12-07,Login
1028,151,2020-06-26,Login
1029,2229,2024-06-12,Purchase
1030,5528,2020-03-23,Support Request
1031,6352,2023-12-14,Login
1032,4119,2022-06-29,Purchase
1033,6632,2022-05-30,Purchase
1034,2710,2022-08-03,Cancel
1035,8797,2021-11-29,Login
1036,2822,2024-12-04,Support Request
1037,9833,2022-07-09,Purchase
1038,7653,2021-02-01,Login
1039,2505,2021-03-06,Purchase
1040,4441,2024-05-27,Cancel
1041,2688,2020-10-09,Purchase
1042,4710,2024-10-12,Purchase
1043,6369,2021-11-18,Login
1044,9741,2022-06-14,Support Request
1045,923,2025-02-01,Login
1046,851,2023-06-16,Cancel
1047,592,2023-08-21,Purchase
1048,3513,2021-12-22,Login
1049,6916,2021-03-28,Login
1050,2454,2021-04-26,Purchase
1051,5999,2021-11-21,Login
1052,3813,2023-08-01,Login
1053,9345,2021-04-07,Login
1054,9395,2023-08-24,Support Request
1055,6613,2021-02-09,Purchase
1056,4210,2021-07-07,Support Request
1057,4671,2024-12-10,Login
1058,1627,2023-04-26,Support Request
1059,7662,2022-09-23,Login
1060,9378,2024-07-30,Purchase
1061,2077,2023-03-29,Login
1062,7748,2021-09-17,Cancel
1063,6433,2022-05-12,Purchase
1064,2414,2023-05-22,Login
1065,1496,2023-12-29,Login
1066,6849,2024-10-14,Login
1067,119,2023-08-03,Purchase
1068,104,2024-03-30,Login
1069,50,2020-04-05,Login
1070,4950,2021-01-20,Login
1071,8112,2022-12-20,Support Request
1072,475,2021-02-21,Login
1073,3663,2020-07-18,Login
1074,7308,2023-12-14,Support Request
1075,113,2021-08-14,Cancel
1076,8946,2022-03-21,Cancel
1077,6281,2020-03-13,Login
1078,2671,2021-12-14,Login
1079,925,2024-06-03,Login
1080,1537,2020-11-20,Purchase
1081,7669,2021-10-07,Purchase
1082,9793,2024-06-29,Support Request
1083,7448,2023-01-22,Purchase
1084,2225,2023-05-08,Login
1085,9319,2024-03-21,Login
1086,6007,2023-03-25,Login
1087,3897,2023-03-02,Login
1088,483,2023-02-21,Purchase
1089,5170,2023-11-25,Login
1090,266,2022-04-26,Purchase
1091,5848,2022-07-04,Login
1092,3811,2025-01-25,Login
1093,3379,2025-02-02,Login
1094,4791,2022-10-21,Login
1095,4000,2020-07-27,Login
1096,5927,2024-10-23,Login
1097,6575,2024-02-23,Purchase
1098,4641,2023-08-04,Login
1099,4832,2024-07-13,Cancel
1100,9131,2023-06-04,Cancel
1101,6621,2020-12-28,Purchase
1102,5308,2021-08-13,Purchase
1103,2734,2021-07-13,Purchase
1104,9598,2023-08-08,Login
1105,2504,2024-04-08,Login
1106,731,2020-06-04,Login
1107,5614,2021-07-18,Login
1108,3371,2025-01-27,Purchase
1109,9780,2021-10-21,Login
1110,4400,2020-05-07,Login
1111,3852,2023-01-17,Login
1112,6791,2023-01-17,Purchase
1113,2276,2022-10-14,Purchase
1114,9611,2020-12-29,Support Request
1115,2916,2025-02-25,Login
1116,7739,2020-06-07,Login
1117,4700,2023-02-20,Purchase
1118,1005,2022-03-07,Support Request
1119,3700,2023-11-11,Login
1120,3159,2023-01-12,Cancel
1121,507,2024-12-31,Support Request
1122,5611,2024-08-31,Purchase
1123,6276,2023-05-15,Login
1124,338,2021-08-25,Cancel
1125,7020,2022-05-16,Cancel
1126,8254,2023-01-09,Login
1127,7836,2022-03-15,Purchase
1128,7273,2025-02-18,Cancel
1129,4394,2022-12-18,Login
1130,1190,2024-07-21,Purchase
1131,3058,2024-05-07,Purchase
1132,4154,2022-10-21,Login
1133,447,2024-03-05,Login
1134,2491,2022-12-25,Purchase
1135,7154,2021-07-10,Login
1136,1535,2020-09-30,Purchase
1137,3605,2023-08-23,Support Request
1138,9778,2023-05-23,Cancel
1139,2946,2022-09-18,Login
1140,4851,2024-12-27,Login
1141,8011,2022-08-10,Cancel
1142,6200,2022-11-07,Login
1143,4316,2024-05-05,Login
1144,3089,2022-05-02,Cancel
1145,3885,2023-03-10,Login
1146,3381,2021-08-17,Login
1147,3053,2020-05-26,Purchase
1148,2530,2022-07-02,Login
1149,9253,2022-08-12,Login
1150,3185,2022-07-20,Purchase
1151,8108,2024-06-12,Purchase
1152,8086,2022-07-08,Purchase
1153,2900,2021-05-10,Login
1154,5804,2025-01-19,Login
1155,416,2023-11-15,Login
1156,5846,2024-09-11,Support Request
1157,3415,2024-09-06,Login
1158,2431,2023-03-31,Login
1159,6394,2023-04-12,Cancel
1160,619,2023-02-20,Purchase
1161,9679,2021-09-17,Login
1162,597,2023-10-06,Purchase
1163,3329,2022-06-03,Cancel
1164,9382,2021-09-05,Purchase
1165,3938,2020-10-19,Cancel
1166,9117,2025-01-30,Login
1167,9922,2023-09-13,Purchase
1168,5012,2022-04-20,Login
1169,7210,2023-03-08,Login
1170,5689,2020-12-17,Login
1171,1260,2021-04-06,Support Request
1172,883,2023-08-10,Cancel
1173,9037,2021-02-12,Login
1174,5335,2022-06-06,Login
1175,9611,2021-06-05,Login
1176,7412,2023-12-08,Login
1177,4380,2021-07-01,Login
1178,81,2020-05-10,Cancel
1179,2632,2024-09-27,Cancel
1180,6657,2023-10-30,Login
1181,5469,2021-06-09,Login
1182,8628,2022-08-08,Login
1183,771,2023-10-30,Login
1184,1293,2020-06-15,Login
1185,1889,2022-10-31,Login
1186,2327,2020-03-23,Support Request
1187,727,2024-09-22,Login
1188,7458,2022-08-22,Login
1189,1690,2020-04-18,Purchase
1190,3845,2023-11-01,Support Request
1191,6737,2021-07-15,Cancel
1192,7833,2025-02-02,Cancel
1193,4567,2020-07-06,Purchase
1194,9756,2021-10-06,Login
1195,3848,2021-06-02,Purchase
1196,9963,2024-03-16,Support Request
1197,2940,2025-02-16,Login
1198,1299,2020-12-31,Login
1199,2189,2023-12-12,Login
1200,6823,2022-09-13,Purchase
1201,3569,2023-03-10,Login
1202,2553,2024-07-20,Purchase
1203,4343,2024-12-30,Login
1204,2903,2025-02-16,Login
1205,2084,2024-11-08,Purchase
1206,5057,2021-08-19,Login
1207,3213,2024-02-03,Cancel
1208,8284,2020-04-02,Support Request
1209,9399,2023-06-13,Purchase
1210,4302,2020-06-12,Cancel
1211,6855,2022-10-01,Login
1212,3685,2023-05-08,Login
1213,703,2020-08-07,Purchase
1214,3410,2021-10-02,Login
1215,7849,2024-11-21,Login
1216,4756,2022-05-17,Purchase
1217,614,2024-12-13,Login
1218,3609,2020-09-22,Support Request
1219,9963,2020-12-02,Purchase
1220,6124,2023-10-27,Support Request
1221,2334,2021-10-27,Login
1222,5504,2020-06-03,Purchase
1223,584,2025-02-17,Cancel
1224,3609,2024-04-01,Purchase
1225,8286,2022-03-17,Login
1226,8862,2021-03-13,Login
1227,1485,2024-09-14,Purchase
1228,4127,2021-08-15,Login
1229,8800,2024-11-04,Login
1230,9508,2021-01-06,Purchase
1231,6825,2023-04-12,Cancel
1232,925,2020-03-10,Login
1233,6050,2023-09-05,Login
1234,7699,2023-05-02,Support Request
1235,6106,2024-09-09,Purchase
1236,9451,2023-05-10,Login
1237,4381,2023-12-05,Login
1238,4436,2025-02-15,Login
1239,4633,2024-04-16,Login
1240,8425,2024-04-04,Login
1241,5175,2022-01-13,Support Request
1242,5560,2024-05-11,Cancel
1243,4733,2020-05-12,Cancel
1244,1321,2022-03-18,Cancel
1245,130,2020-08-02,Purchase
1246,5638,2021-01-03,Purchase
1247,8420,2020-03-19,Purchase
1248,4283,2020-08-29,Login
1249,5313,2025-01-06,Login
1250,7455,2022-11-07,Login
1251,3931,2023-09-25,Purchase
1252,1389,2024-03-06,Login
1253,7214,2023-04-14,Login
1254,1582,2020-11-02,Cancel
1255,5377,2023-10-22,Purchase
1256,8927,2024-09-23,Purchase
1257,4114,2020-09-11,Login
1258,3953,2020-10-04,Purchase
1259,9440,2021-01-28,Login
1260,993,2020-04-29,Login
1261,780,2020-03-21,Purchase
1262,3352,2024-08-11,Login
1263,2071,2025-02-21,Login
1264,6421,2021-08-26,Purchase
1265,1734,2020-05-10,Purchase
1266,2682,2024-05-15,Login
1267,2157,2020-06-06,Purchase
1268,3815,2021-10-27,Login
1269,7909,2020-10-05,Purchase
1270,2334,2024-10-01,Support Request
1271,2298,2022-12-10,Login
1272,2815,2023-06-18,Login
1273,4981,2023-03-01,Login
1274,2945,2022-02-22,Purchase
1275,3181,2020-05-29,Purchase
1276,1905,2022-01-05,Purchase
1277,4936,2022-02-22,Purchase
1278,3400,2022-10-19,Purchase
1279,1256,2024-11-27,Login
1280,6833,2021-04-02,Login
1281,8148,2020-11-08,Login
1282,428,2025-01-19,Login
1283,2603,2024-03-12,Login
1284,8241,2021-10-06,Login
1285,180,2023-07-07,Purchase
1286,4768,2023-05-09,Login
1287,9834,2023-05-07,Login
1288,7991,2021-10-07,Cancel
1289,530,2021-05-14,Login
1290,6102,2021-03-03,Login
1291,4027,2024-04-18,Support Request
1292,5917,2022-05-16,Login
1293,4278,2021-05-12,Cancel
1294,2644,2024-11-21,Purchase
1295,8873,2022-01-29,Login
1296,5000,2021-08-08,Login
1297,6955,2020-07-27,Purchase
1298,3044,2023-02-27,Purchase
1299,2995,2022-07-25,Login
1300,4232,2023-05-07,Cancel
1301,5757,2025-01-06,Purchase
1302,7689,2023-10-26,Purchase
1303,3662,2022-08-06,Cancel
1304,5550,2020-10-23,Login
1305,4641,2024-04-10,Purchase
1306,314,2020-11-12,Support Request
1307,6223,2021-04-16,Purchase
1308,3294,2023-12-12,Login
1309,8542,2020-09-02,Support Request
1310,8095,2024-12-16,Purchase
1311,6085,2020-10-12,Login
1312,4179,2023-06-04,Cancel
1313,7472,2023-09-09,Login
1314,8064,2024-10-08,Purchase
1315,4581,2020-11-22,Cancel
1316,8522,2024-01-16,Login
1317,6784,2020-12-01,Purchase
1318,7524,2024-01-27,Login
1319,1953,2022-09-11,Purchase
1320,445,2021-11-09,Purchase
1321,9304,2024-10-09,Login
1322,3343,2022-11-24,Support Request
1323,9757,2023-06-24,Login
1324,1767,2022-10-01,Purchase
1325,5275,2024-05-11,Login
1326,7956,2023-08-23,Purchase
1327,8100,2023-10-30,Purchase
1328,2062,2023-12-23,Login
1329,8701,2020-04-05,Login
1330,549,2023-04-28,Purchase
1331,5604,2021-05-04,Login
1332,9432,2020-08-26,Purchase
1333,9265,2022-02-25,Purchase
1334,5867,2023-02-20,Login
1335,7610,2024-02-18,Login
1336,2013,2023-05-01,Cancel
1337,6159,2023-10-18,Purchase
1338,517,2023-07-17,Support Request
1339,5102,2023-07-28,Login
1340,7777,2022-05-29,Purchase
1341,6887,2023-08-29,Login
1342,4993,2022-04-05,Login
1343,6447,2024-05-21,Login
1344,1000,2023-02-01,Login
1345,3065,2022-01-09,Purchase
1346,4232,2023-12-31,Support Request
1347,4056,2020-05-02,Cancel
1348,8430,2022-02-22,Login
1349,8279,2021-03-14,Purchase
1350,2276,2022-06-13,Support Request
1351,7740,2023-02-23,Purchase
1352,7690,2024-07-22,Login
1353,1604,2021-03-29,Purchase
1354,8790,2022-03-21,Cancel
1355,5995,2020-06-30,Login
1356,5935,2021-04-22,Login
1357,2085,2022-09-01,Purchase
1358,1492,2020-09-17,Cancel
1359,2091,2023-04-18,Login
1360,1305,2021-04-08,Support Request
1361,2802,2020-11-11,Login
1362,2706,2024-04-04,Login
1363,4860,2020-10-28,Login
1364,4398,2024-12-26,Login
1365,7335,2023-07-27,Purchase
1366,334,2022-09-16,Purchase
1367,8048,2023-03-09,Login
1368,1278,2021-01-13,Purchase
1369,854,2022-03-25,Purchase
1370,7590,2021-06-25,Login
1371,6839,2022-01-29,Login
1372,2821,2025-03-02,Login
1373,113,2024-01-01,Login
1374,8581,2020-11-15,Purchase
1375,4786,2024-09-22,Cancel
1376,9619,2023-10-28,Login
1377,9237,2021-10-09,Purchase
1378,5421,2020-06-19,Login
1379,7136,2020-12-20,Login
1380,6616,2024-12-26,Purchase
1381,2851,2022-04-24,Purchase
1382,1874,2024-11-06,Support Request
1383,6905,2023-03-23,Support Request
1384,8206,2023-09-04,Purchase
1385,5718,2024-08-24,Login
1386,8807,2021-11-19,Login
1387,2270,2021-08-19,Login
1388,4785,2023-10-31,Login
1389,5836,2021-01-18,Login
1390,3550,2021-09-02,Login
1391,3075,2024-05-23,Purchase
1392,2152,2022-10-13,Login
1393,3739,2022-12-24,Cancel
1394,732,2021-11-20,Login
1395,4085,2024-06-24,Support Request
1396,5493,2020-05-16,Purchase
1397,7679,2021-09-10,Login
1398,8079,2023-11-03,Purchase
1399,4979,2024-03-28,Login
1400,7661,2023-03-03,Login
1401,2800,2020-11-04,Login
1402,3855,2022-05-09,Login
1403,2206,2023-01-06,Support Request
1404,1965,2021-11-22,Purchase
1405,1205,2023-10-17,Login
1406,4397,2023-08-24,Support Request
1407,6589,2024-06-12,Login
1408,4174,2022-09-17,Support Request
1409,9942,2025-02-24,Support Request
1410,5322,2021-11-23,Purchase
1411,4324,2024-01-19,Login
1412,7814,2021-07-04,Login
1413,2593,2021-12-12,Login
1414,7996,2020-09-18,Purchase
1415,6947,2025-03-02,Login
1416,1089,2024-03-03,Purchase
1417,5978,2021-04-05,Login
1418,7374,2022-04-15,Purchase
1419,1457,2021-01-30,Support Request
1420,1090,2024-06-16,Support Request
1421,6574,2022-08-02,Login
1422,679,2021-06-02,Login
1423,8271,2024-02-20,Login
1424,9651,2024-04-19,Login
1425,2453,2020-03-24,Purchase
1426,3854,2022-11-01,Login
1427,2465,2023-03-16,Login
1428,6679,2022-10-28,Login
1429,7380,2024-09-07,Purchase
1430,166,2023-09-28,Login
1431,3887,2023-09-08,Login
1432,7744,2020-06-01,Support Request
1433,7910,2023-06-06,Login
1434,8961,2024-07-01,Support Request
1435,4420,2023-04-26,Login
1436,7382,2020-10-09,Login
1437,6860,2022-10-04,Purchase
1438,9753,2021-08-31,Support Request
1439,5748,2020-09-03,Login
1440,185,2024-09-22,Login
1441,4999,2024-04-11,Purchase
1442,5048,2023-03-01,Support Request
1443,6055,2021-09-20,Support Request
1444,7110,2024-08-28,Login
1445,6227,2021-10-12,Login
1446,8943,2020-09-19,Login
1447,7319,2023-05-27,Login
1448,650,2020-06-10,Cancel
1449,676,2023-05-23,Login
1450,643,2021-06-16,Login
1451,7240,2021-11-22,Login
1452,2381,2023-07-03,Purchase
1453,4493,2021-12-26,Login
1454,2691,2023-06-21,Login
1455,1599,2024-05-25,Cancel
1456,9858,2023-12-25,Login
1457,6077,2022-01-25,Login
1458,1979,2023-04-01,Login
1459,779,2021-05-10,Login
1460,7429,2021-03-13,Login
1461,2883,2023-03-28,Cancel
1462,8800,2020-12-19,Login
1463,7743,2020-10-07,Purchase
1464,5508,2020-09-19,Login
1465,751,2023-02-05,Support Request
1466,541,2023-06-12,Purchase
1467,8337,2022-11-08,Support Request
1468,991,2022-12-25,Purchase
1469,2723,2023-04-30,Login
1470,9904,2024-10-08,Purchase
1471,3069,2023-01-01,Login
1472,1111,2025-02-26,Cancel
1473,6448,2020-10-06,Login
1474,4063,2020-04-27,Purchase
1475,9209,2024-10-21,Cancel
1476,5057,2020-12-11,Login
1477,6773,2022-08-08,Support Request
1478,5323,2023-06-27,Purchase
1479,1281,2022-03-14,Login
1480,3305,2021-02-01,Login
1481,1620,2022-11-28,Login
1482,9798,2020-05-22,Support Request
1483,611,2024-03-20,Cancel
1484,4262,2022-05-25,Support Request
1485,6302,2023-01-17,Login
1486,4595,2023-04-18,Purchase
1487,4406,2020-04-17,Purchase
1488,2015,2020-05-03,Cancel
1489,1936,2021-10-30,Cancel
1490,3688,2022-04-20,Cancel
1491,9488,2021-09-18,Login
1492,2331,2021-03-16,Login
1493,2660,2022-03-17,Purchase
1494,7567,2020-12-24,Login
1495,1070,2021-07-17,Login
1496,4598,2021-10-02,Login
1497,6044,2024-09-26,Login
1498,5793,2021-10-13,Cancel
1499,7567,2022-04-15,Purchase
1500,4409,2023-12-13,Purchase
1501,1732,2024-10-29,Cancel
1502,7956,2021-05-07,Purchase
1503,4612,2023-11-02,Login
1504,775,2020-09-13,Purchase
1505,987,2021-08-23,Purchase
1506,2361,2021-06-01,Login
1507,2950,2022-06-28,Support Request
1508,7479,2024-01-22,Login
1509,7839,2024-11-05,Cancel
1510,7488,2020-12-16,Login
1511,4516,2020-05-29,Purchase
1512,6235,2022-09-04,Purchase
1513,7181,2021-01-19,Login
1514,5195,2020-10-08,Support Request
1515,3445,2021-04-01,Purchase
1516,3401,2024-03-31,Login
1517,4040,2020-11-09,Purchase
1518,1034,2023-10-01,Purchase
1519,450,2021-04-11,Login
1520,8856,2022-02-21,Purchase
1521,6499,2022-06-04,Purchase
1522,3403,2021-06-17,Purchase
1523,3589,2021-02-18,Purchase
1524,2055,2021-06-19,Support Request
1525,3173,2022-11-17,Login
1526,8422,2023-01-28,Purchase
1527,1793,2021-07-08,Support Request
1528,8849,2024-03-30,Login
1529,8466,2021-12-12,Purchase
1530,6724,2024-12-02,Login
1531,7949,2024-04-30,Login
1532,7237,2021-08-08,Purchase
1533,8086,2023-03-03,Purchase
1534,922,2022-07-24,Cancel
1535,9540,2022-02-28,Purchase
1536,3717,2023-11-01,Cancel
1537,1598,2022-10-27,Purchase
1538,8265,2023-09-12,Login
1539,5188,2020-04-26,Cancel
1540,3662,2022-07-18,Login
1541,2738,2021-06-28,Login
1542,6963,2021-05-27,Cancel
1543,6146,2021-01-29,Support Request
1544,8756,2021-02-13,Purchase
1545,4162,2022-07-21,Purchase
1546,1116,2020-09-07,Login
1547,1208,2024-11-08,Cancel
1548,4840,2022-11-22,Support Request
1549,372,2022-07-26,Login
1550,6230,2020-12-27,Login
1551,5948,2025-02-06,Cancel
1552,2360,2024-02-22,Purchase
1553,420,2024-11-15,Purchase
1554,9089,2022-05-29,Login
1555,7522,2021-11-14,Purchase
1556,2147,2024-12-21,Login
1557,8117,2022-07-08,Login
1558,1021,2024-03-24,Login
1559,5509,2021-07-16,Cancel
1560,8619,2020-06-28,Purchase
1561,3307,2024-12-28,Support Request
1562,8587,2022-12-20,Login
1563,1056,2022-05-25,Purchase
1564,3439,2021-10-28,Cancel
1565,2652,2021-03-13,Support Request
1566,9074,2021-08-06,Purchase
1567,6923,2020-03-20,Purchase
1568,8475,2021-02-10,Purchase
1569,9292,2022-08-11,Login
1570,3085,2023-12-11,Login
1571,8543,2021-11-25,Login
1572,547,2022-05-19,Purchase
1573,6681,2022-01-09,Purchase
1574,4062,2020-06-06,Login
1575,804,2024-05-23,Purchase
1576,661,2024-11-14,Purchase
1577,2359,2020-11-22,Purchase
1578,6180,2024-11-05,Purchase
1579,8092,2024-02-28,Login
1580,9612,2022-11-09,Login
1581,9418,2021-09-25,Purchase
1582,9389,2020-06-16,Purchase
1583,1544,2020-08-12,Purchase
1584,6987,2023-03-30,Cancel
1585,5757,2022-08-29,Login
1586,6033,2023-03-12,Cancel
1587,6383,2020-06-09,Cancel
1588,9897,2024-02-03,Support Request
