customer_id,subscription_type,start_date,end_date
918,Premium,2021-09-10,2024-08-25
919,Standard,2023-07-03,
920,Premium,2020-03-18,
921,Standard,2025-03-02,2025-03-03
922,Premium,2022-12-17,
923,Premium,2022-04-13,2023-10-12
924,Standard,2020-10-20,
925,Basic,2024-03-23,
926,Standard,2020-04-09,
927,Standard,2021-05-03,
928,Standard,2021-02-23,
929,Standard,2020-09-03,
930,Standard,2024-11-07,
931,Premium,2024-11-02,
932,Premium,2024-08-03,2024-11-28
933,Basic,2023-10-23,2024-09-19
934,Basic,2023-09-07,
935,Standard,2024-09-05,
936,Basic,2023-09-01,
937,Basic,2022-07-03,
938,Standard,2020-10-06,2022-12-29
939,Premium,2023-09-18,
940,Premium,2023-07-18,
941,Basic,2023-07-03,
942,Premium,2021-02-17,
943,Premium,2023-08-22,
944,Basic,2022-09-03,2024-01-26
945,Standard,2023-10-11,
946,Basic,2022-10-26,
947,Basic,2022-09-17,
948,Basic,2022-07-11,2024-04-30
949,Standard,2024-12-30,2025-01-16
950,Standard,2024-04-26,
951,Standard,2020-07-21,
952,Standard,2020-12-20,
953,Basic,2022-01-21,
954,Premium,2024-04-10,2024-06-05
955,Basic,2024-05-01,
956,Standard,2023-05-13,
957,Premium,2024-01-28,
958,Basic,2021-07-12,
959,Premium,2022-12-21,
960,Standard,2023-01-31,
961,Premium,2020-11-21,
962,Premium,2020-12-20,
963,Standard,2021-09-16,
964,Premium,2025-01-18,
965,Basic,2023-01-01,
966,Premium,2022-07-13,
967,Basic,2021-09-13,
968,Premium,2023-06-28,
969,Premium,2023-06-04,
970,Standard,2020-04-01,
971,Standard,2020-11-19,
972,Basic,2021-02-13,2024-09-08
973,Standard,2020-05-24,
974,Standard,2024-08-26,
975,Standard,2024-03-25,
976,Standard,2022-07-08,
977,Standard,2020-07-14,
978,Basic,2023-05-27,
979,Basic,2022-02-27,
980,Standard,2023-05-04,
981,Standard,2021-12-08,
982,Basic,2022-09-12,
983,Premium,2022-04-03,
984,Basic,2024-06-22,
985,Premium,2021-11-24,
986,Standard,2022-11-09,
987,Standard,2021-12-29,
988,Basic,2023-06-11,
989,Standard,2020-12-04,
990,Premium,2020-09-08,2021-06-13
991,Premium,2021-05-30,
992,Basic,2024-05-15,
993,Premium,2022-04-14,
994,Basic,2022-06-27,
995,Basic,2024-11-25,
996,Premium,2024-07-28,
997,Premium,2021-09-11,2024-08-09
998,Premium,2021-12-31,
999,Premium,2024-10-11,2025-01-10
1000,Premium,2020-05-20,
1001,Premium,2022-07-08,
1002,Premium,2020-04-05,
1003,Standard,2021-01-20,2024-10-27
1004,Basic,2020-05-23,
1005,Basic,2024-04-20,2024-06-08
1006,Premium,2023-04-05,
1007,Basic,2022-09-02,
1008,Premium,2020-09-05,2021-09-10
1009,Standard,2021-02-24,
1010,Basic,2024-02-26,
1011,Basic,2022-08-03,
1012,Standard,2022-08-10,2022-11-06
1013,Standard,2022-11-22,2023-09-10
1014,Standard,2020-04-07,
1015,Basic,2020-10-05,
1016,Basic,2021-08-09,2024-03-28
1017,Standard,2022-04-25,
1018,Standard,2025-01-25,
1019,Standard,2022-09-30,2023-03-16
1020,Standard,2024-07-13,
1021,Standard,2020-10-13,
1022,Premium,2023-12-02,
1023,Standard,2024-06-03,2024-08-27
1024,Premium,2023-09-17,2023-10-25
1025,Basic,2024-08-30,2025-02-15
1026,Basic,2022-02-08,
1027,Premium,2024-07-04,2024-10-04
1028,Standard,2020-04-02,2023-09-07
1029,Basic,2023-10-16,
1030,Standard,2021-02-02,2023-03-05
1031,Standard,2024-01-09,
1032,Premium,2022-10-19,
1033,Basic,2023-03-28,
1034,Basic,2024-05-20,
1035,Premium,2024-10-02,
1036,Standard,2023-04-15,
1037,Standard,2025-01-15,
1038,Basic,2021-11-08,
1039,Premium,2025-02-12,
1040,Premium,2022-09-19,
1041,Standard,2024-12-07,
1042,Standard,2024-12-02,
1043,Premium,2025-01-10,
1044,Basic,2021-06-24,
1045,Standard,2021-10-03,2023-12-27
1046,Premium,2022-10-09,
1047,Premium,2021-05-14,
1048,Premium,2022-01-03,
1049,Basic,2024-10-14,2024-12-25
1050,Standard,2023-03-05,
1051,Standard,2021-01-08,2024-11-04
1052,Standard,2020-11-14,
1053,Basic,2021-04-22,2022-09-06
1054,Standard,2024-09-26,
1055,Standard,2023-09-18,2024-02-17
1056,Standard,2021-08-22,
1057,Standard,2023-02-01,
1058,Basic,2025-01-23,
1059,Premium,2023-12-09,
1060,Premium,2021-12-22,
1061,Standard,2021-10-30,2024-06-26
1062,Standard,2023-02-04,2024-12-27
1063,Standard,2024-06-11,
1064,Basic,2023-07-14,
1065,Standard,2024-09-11,
1066,Basic,2023-03-12,
1067,Standard,2024-11-16,
1068,Standard,2023-01-17,
1069,Premium,2023-07-06,
1070,Standard,2021-07-29,
1071,Basic,2021-03-31,
1072,Premium,2023-12-08,
1073,Basic,2024-03-29,
1074,Premium,2021-10-02,
1075,Basic,2020-09-05,2022-05-31
1076,Premium,2023-05-15,
1077,Basic,2021-01-29,
1078,Basic,2021-05-07,
1079,Standard,2022-06-08,
1080,Premium,2023-05-14,2024-09-07
1081,Premium,2023-06-29,
1082,Standard,2021-08-24,
1083,Basic,2023-08-04,
1084,Basic,2022-05-09,2023-05-18
1085,Premium,2024-04-04,2024-04-27
1086,Basic,2024-02-03,
1087,Premium,2021-08-13,
1088,Premium,2023-07-11,
1089,Basic,2023-05-10,2023-12-17
1090,Basic,2022-03-14,
1091,Basic,2024-05-08,2025-01-01
1092,Standard,2024-11-23,
1093,Premium,2022-07-22,
1094,Basic,2024-10-27,
1095,Standard,2023-08-15,
1096,Basic,2023-02-23,
1097,Premium,2020-06-21,
1098,Standard,2020-05-15,
1099,Premium,2024-10-07,
1100,Basic,2021-02-12,
1101,Basic,2022-03-18,
1102,Basic,2021-04-23,2023-01-01
1103,Standard,2024-07-31,2025-01-29
1104,Standard,2023-03-04,2024-02-19
1105,Standard,2024-11-19,2025-01-14
1106,Standard,2022-02-15,
1107,Basic,2022-01-18,
1108,Basic,2022-12-25,
1109,Basic,2024-03-19,
1110,Standard,2022-11-28,
1111,Standard,2021-11-05,2022-12-09
1112,Basic,2020-06-10,
1113,Basic,2023-07-19,
1114,Standard,2023-05-21,
1115,Premium,2020-03-20,
1116,Basic,2024-05-26,
1117,Basic,2022-09-05,
1118,Basic,2020-06-15,2020-07-04
1119,Standard,2022-07-05,
1120,Basic,2024-02-16,
1121,Basic,2023-09-26,2024-07-02
1122,Basic,2024-08-04,2024-10-05
1123,Basic,2020-11-22,2021-02-06
1124,Basic,2022-02-19,2024-06-01
1125,Premium,2023-03-12,
1126,Premium,2020-06-18,
1127,Basic,2024-06-02,
1128,Basic,2021-07-26,
1129,Basic,2021-03-10,
1130,Basic,2025-01-14,
1131,Standard,2021-08-16,
1132,Standard,2023-01-21,
1133,Standard,2024-04-28,
1134,Premium,2023-07-23,
1135,Basic,2025-01-17,
1136,Standard,2020-09-07,
1137,Basic,2022-08-09,2024-01-06
1138,Basic,2021-03-08,
1139,Premium,2022-01-11,
1140,Premium,2022-03-25,
1141,Standard,2023-11-15,2024-06-29
1142,Standard,2024-12-24,
1143,Premium,2021-11-23,
1144,Premium,2020-07-12,
1145,Basic,2022-09-15,
1146,Basic,2020-05-27,2020-11-08
1147,Standard,2021-03-20,
1148,Standard,2022-01-30,
1149,Premium,2022-07-04,2023-02-07
1150,Standard,2024-03-21,2024-08-06
1151,Basic,2020-07-20,
1152,Premium,2022-04-22,2024-05-26
1153,Basic,2021-05-29,
1154,Premium,2020-05-23,
1155,Premium,2025-01-23,
1156,Basic,2020-05-21,
1157,Standard,2024-08-11,
1158,Standard,2024-09-13,2025-01-28
1159,Standard,2024-05-20,2025-01-16
1160,Standard,2024-07-06,
1161,Basic,2022-07-08,2024-07-10
1162,Premium,2023-12-22,
1163,Basic,2023-01-11,
1164,Standard,2021-04-12,
1165,Standard,2020-09-10,
1166,Basic,2023-02-25,2024-05-25
1167,Premium,2021-04-21,2025-02-11
1168,Basic,2023-04-20,
1169,Basic,2020-04-21,
1170,Basic,2020-06-14,
1171,Premium,2022-04-26,
1172,Basic,2023-02-08,2023-06-12
1173,Basic,2022-09-27,
1174,Standard,2025-02-05,
1175,Basic,2022-07-06,
1176,Standard,2021-10-31,
1177,Standard,2021-09-20,
1178,Standard,2023-08-28,
1179,Premium,2024-06-06,
1180,Standard,2023-02-01,
1181,Basic,2021-11-12,2022-05-16
1182,Basic,2025-01-14,
1183,Standard,2020-09-29,
1184,Standard,2024-05-04,2025-02-14
1185,Basic,2021-09-04,
1186,Standard,2023-08-08,2023-11-26
1187,Premium,2022-01-21,
1188,Standard,2020-09-06,
1189,Premium,2022-10-20,
1190,Premium,2021-01-12,
1191,Premium,2024-08-18,
1192,Standard,2023-05-16,
1193,Premium,2020-04-30,
1194,Premium,2024-11-18,
1195,Standard,2023-08-29,
1196,Premium,2021-09-24,2023-02-18
1197,Standard,2021-06-01,2023-08-11
1198,Basic,2020-05-28,2021-08-05
1199,Premium,2021-07-02,
1200,Standard,2024-06-14,
1201,Basic,2021-05-09,
1202,Premium,2022-09-10,
1203,Premium,2022-06-29,
1204,Standard,2022-01-20,
1205,Basic,2023-10-27,
1206,Standard,2022-03-22,
1207,Premium,2021-01-05,
1208,Premium,2021-12-11,
1209,Premium,2020-06-14,
1210,Premium,2023-10-28,2025-01-18
1211,Basic,2024-09-03,
1212,Basic,2024-03-28,
1213,Standard,2023-02-23,
1214,Standard,2020-11-23,
1215,Standard,2024-03-10,
1216,Premium,2023-01-22,
1217,Standard,2022-07-12,
1218,Basic,2023-01-24,
1219,Standard,2022-08-18,
1220,Standard,2021-02-15,
1221,Basic,2024-09-13,2025-02-25
1222,Basic,2024-02-27,
1223,Premium,2023-07-28,
1224,Basic,2023-11-01,2024-05-04
1225,Basic,2022-01-29,
1226,Standard,2025-01-04,
1227,Basic,2021-09-17,
1228,Premium,2020-07-23,
1229,Standard,2021-02-26,2022-06-03
1230,Premium,2022-09-29,
1231,Basic,2025-01-08,2025-02-02
1232,Premium,2022-05-05,
1233,Premium,2020-05-31,
1234,Basic,2024-12-14,
1235,Basic,2022-09-05,
1236,Standard,2020-08-11,
1237,Standard,2021-03-23,2024-01-15
1238,Standard,2023-11-15,
1239,Basic,2024-06-13,2025-01-15
1240,Premium,2021-11-04,
1241,Premium,2020-05-03,2024-01-13
1242,Standard,2020-09-28,
1243,Standard,2023-09-19,
1244,Basic,2024-01-09,2024-11-20
1245,Premium,2022-05-09,
1246,Standard,2021-04-14,
1247,Basic,2023-09-22,
1248,Standard,2024-09-16,
1249,Basic,2023-04-08,2025-02-08
1250,Premium,2024-12-23,
1251,Basic,2024-02-05,
1252,Standard,2022-06-12,
1253,Standard,2024-11-10,
1254,Premium,2023-11-16,
1255,Premium,2021-09-04,
1256,Standard,2020-12-11,
1257,Standard,2024-10-31,
1258,Standard,2021-02-27,
1259,Premium,2022-08-11,
1260,Standard,2024-07-18,
1261,Premium,2022-03-27,
1262,Standard,2021-07-15,
1263,Basic,2022-05-19,
1264,Basic,2023-06-26,
1265,Standard,2024-09-04,
1266,Basic,2020-10-03,
1267,Premium,2021-11-10,
1268,Basic,2021-06-07,
1269,Basic,2024-05-28,
1270,Premium,2023-08-20,
1271,Basic,2021-06-21,
1272,Basic,2025-02-21,2025-03-03
1273,Standard,2021-08-26,
1274,Premium,2021-04-13,
1275,Premium,2020-03-25,
1276,Standard,2023-05-17,
1277,Standard,2024-06-03,
1278,Basic,2023-01-17,2023-07-06
1279,Basic,2024-12-23,
1280,Basic,2024-12-23,
1281,Standard,2022-03-08,
1282,Premium,2024-03-10,
1283,Basic,2021-12-24,
1284,Standard,2022-02-17,
1285,Premium,2021-03-08,
1286,Standard,2022-06-05,
1287,Basic,2024-12-02,
1288,Standard,2021-04-10,
1289,Standard,2020-04-23,
1290,Standard,2022-12-12,
1291,Standard,2023-12-22,
1292,Premium,2021-12-28,
1293,Basic,2023-07-27,
1294,Premium,2022-04-08,
1295,Standard,2020-08-16,2021-09-06
1296,Standard,2020-12-12,
1297,Basic,2022-03-17,
1298,Basic,2022-01-06,
1299,Premium,2021-11-26,
1300,Premium,2024-09-05,
1301,Basic,2024-06-10,
1302,Premium,2021-03-25,2022-09-13
1303,Standard,2021-09-20,
1304,Standard,2024-12-19,
1305,Basic,2025-01-28,
1306,Premium,2020-11-01,2020-12-28
1307,Standard,2024-01-10,
1308,Basic,2020-05-24,2024-10-16
1309,Premium,2024-05-15,
1310,Standard,2023-05-01,2024-10-10
1311,Premium,2021-08-24,
1312,Premium,2022-07-24,2022-11-01
1313,Premium,2021-01-28,
1314,Basic,2024-11-15,2025-01-18
1315,Standard,2024-02-28,
1316,Basic,2021-01-14,
1317,Standard,2022-02-14,
1318,Standard,2020-10-06,
1319,Basic,2021-01-02,
1320,Basic,2021-04-19,
1321,Standard,2025-01-25,
1322,Standard,2024-03-14,
1323,Standard,2021-04-11,2024-12-23
1324,Premium,2022-03-25,
1325,Standard,2022-05-18,2024-03-30
1326,Basic,2021-01-25,
1327,Basic,2023-11-01,
1328,Basic,2024-02-05,
1329,Standard,2021-01-25,
1330,Standard,2022-12-19,
1331,Premium,2020-03-26,
1332,Premium,2021-10-10,
1333,Basic,2023-01-31,
1334,Premium,2021-10-02,2024-01-11
1335,Premium,2022-01-28,2022-11-30
1336,Basic,2022-05-02,
1337,Standard,2022-01-18,
1338,Premium,2024-09-03,
1339,Standard,2024-01-30,
1340,Basic,2020-11-12,
1341,Basic,2024-09-15,
1342,Premium,2023-12-05,
1343,Basic,2023-04-29,2025-02-21
1344,Basic,2022-04-02,
1345,Basic,2023-08-19,
1346,Premium,2020-08-14,
1347,Premium,2023-03-23,
1348,Premium,2022-10-19,
1349,Basic,2022-10-23,2024-03-29
1350,Standard,2022-05-25,
1351,Basic,2022-10-15,2023-05-12
1352,Premium,2023-04-08,
1353,Standard,2021-02-25,
1354,Standard,2020-10-08,
1355,Premium,2023-09-23,
1356,Standard,2024-05-22,2025-02-13
1357,Standard,2025-01-17,2025-01-31
1358,Premium,2024-10-06,
1359,Standard,2022-06-10,
1360,Standard,2020-08-04,
1361,Premium,2020-06-04,2023-09-15
1362,Standard,2020-10-17,
1363,Standard,2020-06-02,
1364,Standard,2023-03-22,
1365,Standard,2023-04-27,
1366,Premium,2025-02-20,
1367,Basic,2024-05-02,
1368,Basic,2022-10-17,2024-04-05
1369,Standard,2021-11-12,
1370,Premium,2021-11-18,
1371,Premium,2022-03-14,2024-05-24
1372,Standard,2022-09-10,
1373,Basic,2020-05-04,2024-06-11
1374,Standard,2021-04-04,
1375,Premium,2022-06-04,
1376,Premium,2022-05-19,2023-05-29
1377,Basic,2021-08-12,
1378,Premium,2021-04-14,
1379,Premium,2023-10-31,
1380,Premium,2022-10-21,
1381,Basic,2024-11-14,
1382,Premium,2021-03-30,
1383,Standard,2020-05-13,2021-11-03
1384,Basic,2025-02-11,
1385,Standard,2024-04-19,
1386,Standard,2022-09-11,
1387,Basic,2024-03-18,
1388,Standard,2020-11-05,
1389,Basic,2025-01-23,2025-02-19
1390,Standard,2024-10-25,
1391,Basic,2020-08-14,
1392,Premium,2023-12-25,
1393,Premium,2020-06-18,
1394,Standard,2022-08-17,
1395,Premium,2021-02-22,
1396,Basic,2020-05-05,2024-02-17
1397,Standard,2024-11-14,
1398,Premium,2020-09-30,
1399,Premium,2024-08-01,
1400,Standard,2021-04-26,
1401,Premium,2024-06-20,
1402,Premium,2022-08-05,
1403,Standard,2020-04-23,
1404,Premium,2024-11-06,
1405,Premium,2023-04-28,
1406,Premium,2022-10-30,
1407,Premium,2023-03-09,2024-12-04
1408,Standard,2021-01-07,2021-08-12
1409,Basic,2024-07-25,
1410,Basic,2022-02-12,2023-05-15
1411,Premium,2021-01-15,
1412,Premium,2021-07-01,
1413,Basic,2020-05-16,
1414,Premium,2024-11-25,
1415,Basic,2024-04-18,
1416,Standard,2025-01-20,2025-02-11
1417,Standard,2025-03-02,
1418,Standard,2024-09-27,
1419,Standard,2023-12-07,
1420,Standard,2023-04-03,2025-01-24
1421,Standard,2024-11-23,
1422,Basic,2020-09-20,
1423,Premium,2024-07-03,
1424,Basic,2024-09-15,
1425,Standard,2024-12-09,2025-01-09
1426,Premium,2023-06-04,2024-06-07
1427,Premium,2020-08-13,
1428,Standard,2024-10-18,2024-12-30
1429,Standard,2023-01-03,
1430,Standard,2020-07-10,2021-09-22
1431,Standard,2023-06-26,
1432,Standard,2023-05-20,
1433,Standard,2024-09-22,
1434,Premium,2022-05-19,
1435,Standard,2020-03-30,
1436,Standard,2021-11-30,
1437,Premium,2021-10-14,
1438,Basic,2022-02-17,
1439,Standard,2022-10-11,
1440,Premium,2022-12-08,
1441,Premium,2024-10-23,2024-12-09
1442,Basic,2023-06-07,
1443,Standard,2023-11-10,
1444,Standard,2024-02-27,
1445,Standard,2021-05-26,2023-11-16
1446,Premium,2024-10-20,
1447,Standard,2023-05-23,
1448,Standard,2024-05-12,2024-06-06
1449,Standard,2021-11-26,2022-02-22
1450,Standard,2021-05-22,
1451,Basic,2021-11-29,
1452,Basic,2021-05-01,
1453,Basic,2021-11-02,2024-10-28
1454,Standard,2021-12-26,
1455,Standard,2024-07-23,
1456,Premium,2025-02-28,2025-03-01
1457,Premium,2020-10-29,
1458,Premium,2021-12-08,
1459,Standard,2022-11-21,
1460,Basic,2022-04-07,
1461,Basic,2022-10-30,
1462,Basic,2021-01-02,
1463,Standard,2024-07-08,
1464,Basic,2022-07-03,
1465,Premium,2021-11-09,2024-04-21
1466,Premium,2021-08-03,
1467,Basic,2023-04-02,2023-06-08
1468,Premium,2023-12-22,
1469,Basic,2023-12-24,2024-05-20
1470,Basic,2022-02-25,
1471,Premium,2025-01-06,
1472,Premium,2024-02-02,
1473,Premium,2022-04-05,2024-07-17
1474,Premium,2023-12-26,
1475,Basic,2022-05-07,
1476,Premium,2023-06-01,
1477,Premium,2020-09-17,2023-09-20
1478,Standard,2021-10-13,
1479,Premium,2021-07-07,
1480,Premium,2020-07-10,
1481,Basic,2021-11-22,2023-06-20
1482,Basic,2022-12-26,
1483,Standard,2021-06-06,
1484,Premium,2024-08-31,
1485,Premium,2024-08-11,
1486,Premium,2023-02-09,
1487,Premium,2023-06-19,
1488,Premium,2024-06-19,
1489,Premium,2024-11-11,
1490,Standard,2021-03-05,
1491,Premium,2023-02-11,
1492,Premium,2020-11-03,
1493,Premium,2020-04-16,
1494,Standard,2024-07-11,
1495,Premium,2023-08-07,
1496,Standard,2023-05-22,
1497,Basic,2022-09-22,
1498,Premium,2023-09-25,
1499,Standard,2021-06-01,
1500,Basic,2022-02-16,2022-07-21
1501,Standard,2022-04-02,
1502,Standard,2022-06-01,
1503,Basic,2023-02-08,
1504,Premium,2023-10-13,
1505,Premium,2021-05-20,
1506,Standard,2024-09-25,
1507,Basic,2024-05-25,
1508,Premium,2020-03-24,
1509,Standard,2025-02-17,
1510,Basic,2024-01-12,
1511,Standard,2025-01-30,2025-02-19
1512,Basic,2025-01-22,
1513,Premium,2021-01-30,2022-08-20
1514,Premium,2023-08-09,
1515,Standard,2023-07-21,
1516,Premium,2022-01-14,
1517,Premium,2023-02-07,
1518,Basic,2021-10-26,2022-01-08
1519,Premium,2020-07-21,
1520,Basic,2021-07-03,2025-02-15
1521,Basic,2024-11-28,
1522,Standard,2022-09-26,2024-02-26
1523,Basic,2023-10-14,
1524,Premium,2021-08-15,
1525,Basic,2023-09-19,
1526,Basic,2021-03-07,
1527,Standard,2022-07-11,
1528,Premium,2025-01-03,
1529,Premium,2024-01-05,2024-04-28
1530,Premium,2021-06-01,
1531,Basic,2023-01-07,
1532,Premium,2022-01-04,
1533,Premium,2023-01-22,
1534,Basic,2024-06-13,
1535,Standard,2024-02-26,
1536,Standard,2021-02-18,
1537,Basic,2020-10-04,
1538,Standard,2024-08-12,
1539,Standard,2021-09-21,
1540,Standard,2023-10-06,
1541,Premium,2022-03-08,
1542,Standard,2024-12-28,
1543,Premium,2025-01-09,
1544,Standard,2021-03-04,
1545,Premium,2022-02-16,2022-04-08
1546,Basic,2020-12-19,
1547,Basic,2022-06-01,2023-03-28
1548,Standard,2024-09-02,
1549,Premium,2023-12-03,
1550,Basic,2021-05-28,
1551,Basic,2023-10-22,2024-05-09
1552,Basic,2020-11-14,
1553,Basic,2020-03-20,2021-09-27
1554,Standard,2024-06-01,2024-10-19
1555,Premium,2023-02-23,
1556,Basic,2024-11-11,
1557,Standard,2022-03-12,
1558,Basic,2024-05-05,
1559,Basic,2023-10-23,2023-12-10
1560,Basic,2022-01-09,2022-06-10
1561,Basic,2023-10-04,
1562,Standard,2024-09-08,
1563,Premium,2022-01-12,
1564,Standard,2022-10-30,
1565,Standard,2024-05-22,2024-11-19
1566,Standard,2023-09-04,
1567,Basic,2024-01-26,
1568,Premium,2024-05-31,
1569,Basic,2021-12-09,
1570,Standard,2024-08-04,
1571,Basic,2022-05-18,
1572,Premium,2023-05-10,
1573,Premium,2020-04-20,
1574,Basic,2023-08-03,2024-06-02
1575,Standard,2021-08-13,
1576,Basic,2021-04-03,
1577,Standard,2023-04-12,
1578,Premium,2020-04-13,
1579,Basic,2021-08-03,
1580,Premium,2021-02-03,
1581,Standard,2021-10-04,
1582,Standard,2025-01-09,
1583,Basic,2024-10-09,
1584,Basic,2025-02-23,
1585,Basic,2023-10-23,2024-05-22
1586,Premium,2022-02-11,
1587,Standard,2022-12-28,
1588,Standard,2021-01-03,
1589,Premium,2024-07-05,
1590,Basic,2023-10-19,
1591,Basic,2023-09-14,
1592,Premium,2023-10-24,2024-02-17
1593,Standard,2021-03-26,
1594,Standard,2022-10-30,
1595,Standard,2021-04-11,
1596,Standard,2023-09-19,
1597,Premium,2025-02-12,
1598,Standard,2024-02-06,
1599,Premium,2023-08-27,
1600,Basic,2022-05-20,2023-11-25
1601,Premium,2022-07-24,
1602,Standard,2023-07-06,
1603,Basic,2024-09-03,
1604,Premium,2021-03-13,
1605,Premium,2022-08-31,
1606,Premium,2024-01-09,
1607,Basic,2020-07-27,
1608,Premium,2023-05-02,2024-05-12
1609,Standard,2021-10-13,
1610,Basic,2021-10-02,
1611,Basic,2024-11-30,2025-01-13
1612,Premium,2021-09-02,
1613,Standard,2020-05-27,
1614,Basic,2021-06-09,
1615,Premium,2021-04-06,
1616,Standard,2020-03-24,
1617,Premium,2021-12-17,2022-04-01
1618,Premium,2022-11-17,
1619,Basic,2021-08-30,
1620,Basic,2023-09-13,
1621,Premium,2020-04-05,
1622,Basic,2023-04-03,
1623,Basic,2021-01-09,
1624,Standard,2020-05-27,2020-09-09
1625,Standard,2023-01-20,
1626,Premium,2020-03-17,
1627,Premium,2023-03-29,
1628,Premium,2022-01-02,
1629,Premium,2022-05-18,
1630,Standard,2022-08-28,
1631,Basic,2021-07-18,
1632,Standard,2023-11-22,
1633,Premium,2023-01-08,
1634,Premium,2023-05-22,
1635,Standard,2021-12-09,2023-12-03
1636,Standard,2023-04-13,
1637,Premium,2021-12-01,
1638,Basic,2024-07-09,
1639,Premium,2020-06-06,2022-01-16
1640,Standard,2020-06-08,2023-11-04
1641,Premium,2022-09-07,
1642,Premium,2024-07-02,2025-01-28
1643,Basic,2021-11-15,
1644,Premium,2022-07-26,
1645,Premium,2021-11-01,
1646,Premium,2024-05-10,
1647,Standard,2022-03-24,
1648,Standard,2025-02-24,2025-02-27
1649,Basic,2024-11-16,
1650,Premium,2020-04-19,
1651,Standard,2020-12-31,
1652,Basic,2024-11-05,
1653,Premium,2023-02-02,
1654,Basic,2024-04-09,
1655,Basic,2020-12-29,
1656,Basic,2023-04-26,2024-12-01
1657,Basic,2022-04-13,
1658,Basic,2021-04-16,
1659,Basic,2022-05-19,
1660,Basic,2023-03-30,
1661,Premium,2024-04-12,
1662,Premium,2024-03-27,
1663,Basic,2021-03-11,2021-11-22
1664,Premium,2021-07-15,
1665,Basic,2020-03-25,2023-05-25
1666,Premium,2021-02-12,2023-03-06
1667,Standard,2025-01-26,
1668,Basic,2023-12-02,2024-11-05
1669,Standard,2020-04-16,
1670,Basic,2021-01-05,2021-02-03
1671,Basic,2024-07-06,
1672,Standard,2022-05-23,2023-03-20
1673,Standard,2021-04-12,2023-09-17
1674,Standard,2023-04-28,2024-05-23
1675,Basic,2023-11-25,
1676,Standard,2021-01-08,
1677,Standard,2023-05-10,
1678,Premium,2023-10-31,
1679,Premium,2020-05-03,
1680,Standard,2020-03-19,
1681,Standard,2020-12-14,
1682,Standard,2025-01-13,2025-02-06
1683,Standard,2023-03-10,
1684,Premium,2021-06-14,2023-11-27
1685,Basic,2021-01-30,
1686,Standard,2023-12-13,2024-01-17
1687,Standard,2020-06-23,2025-01-14
1688,Premium,2024-08-19,
1689,Standard,2023-12-11,
1690,Standard,2021-01-19,
1691,Premium,2022-03-14,
1692,Standard,2023-01-02,
1693,Standard,2020-03-18,
1694,Premium,2022-06-24,
1695,Basic,2025-02-28,
1696,Standard,2021-12-19,
1697,Standard,2020-10-17,
1698,Basic,2025-02-05,
1699,Premium,2020-10-26,2023-04-16
1700,Basic,2024-05-17,
1701,Standard,2022-06-28,2024-04-07
1702,Basic,2021-02-06,
1703,Premium,2024-11-05,
1704,Standard,2023-01-11,
1705,Premium,2021-04-01,
1706,Premium,2020-04-12,
1707,Basic,2021-10-03,
1708,Basic,2024-04-05,
1709,Premium,2024-08-29,
1710,Premium,2021-07-30,
1711,Standard,2021-04-16,
1712,Premium,2023-03-31,
1713,Premium,2021-06-09,
1714,Basic,2024-10-09,
1715,Premium,2023-09-21,
1716,Premium,2023-02-02,2023-03-27
1717,Basic,2020-04-07,
1718,Standard,2024-04-09,
1719,Basic,2022-06-27,2023-03-01
1720,Basic,2022-09-27,
1721,Premium,2021-01-22,
